"ant1","ant2","space","weight","duration","weightHH","durationHH"
3,92,1,264,2753.67373847961,43,528.668356895447
3,93,1,254,1672.33931159973,68,299.167986869812
3,94,1,156,693.002970457077,60,415.500009059906
3,95,1,97,332.503164768219,25,88.8330607414246
3,96,1,240,2497.84355378151,79,654.667975902557
3,97,1,214,1316.66924524307,61,408.835255384445
3,98,1,134,468.833641767502,45,133.332616329193
3,99,1,28,96.3347275257111,14,75.0011765956879
3,100,1,403,2043.01925086975,153,1040.67265367508
3,101,1,102,773.169300794601,27,113.335581302643
3,102,1,137,463.835201501846,41,109.667854309082
3,103,1,307,1963.33585810661,89,923.833765029907
3,104,1,124,1164.66705751419,22,176.500923633575
3,105,1,66,133.664664268494,17,16.5003888607025
3,106,1,52,73.3337185382843,12,11.0001785755157
3,107,1,24,17.99955534935,10,4.50006556510925
3,108,1,30,40.8333418369293,10,20.5011508464813
3,109,1,19,21.6659030914307,10,16.1667470932007
3,110,1,47,771.501614570618,25,711.501682758331
3,111,1,194,1971.33183336258,68,1010.0005543232
3,112,1,152,411.501484870911,25,62.0001044273376
3,113,1,710,4062.00822949409,435,2005.1690196991
3,114,1,6,4.83270478248596,0,0
3,115,1,128,340.167936086655,41,75.4996638298035
3,116,1,46,198.666276931763,13,19.6675910949707
3,117,1,35,67.3323307037354,3,7.16614603996277
3,118,1,46,165.499922275543,21,92.8334197998047
3,119,1,243,1974.99932003021,95,862.832605361938
3,120,1,264,1206.9951236248,103,549.164715051651
3,121,1,191,1171.33373975754,70,367.999357938766
3,122,1,177,635.335245132446,33,104.334216356277
3,123,1,664,4526.17992138863,438,3628.34654068947
3,124,1,246,1561.9999191761,81,443.165057182312
3,125,1,29,36.8329882621765,9,14.1662828922272
3,126,1,110,295.832989454269,32,63.66668176651
3,127,1,56,83.8338253498077,29,41.9999318122864
3,128,1,55,197.335698843002,25,47.667366027832
3,129,1,56,162.001387119293,17,32.1689457893372
3,130,1,209,1139.334877491,85,738.503650188446
3,131,1,104,295.165072202682,31,175.33299446106
3,132,1,35,125.999529123306,13,56.0003626346588
3,133,1,277,2605.17327213287,79,1132.50138664246
3,134,1,114,663.163242578506,24,35.8322265148163
3,135,1,52,103.498394489288,13,50.8334300518036
3,136,1,588,2139.01365947723,412,1763.01065063477
3,137,1,79,277.166099309921,17,133.666726112366
3,138,1,114,545.16809630394,41,339.334110498428
3,139,1,116,388.834915399551,52,215.334902763367
4,5,1,15,14.5001966953278,8,7.99995923042297
4,6,1,1,0.166660070419312,0,0
4,7,1,3,2.50002384185791,1,0.999980926513672
4,8,1,3,0.667062044143677,0,0
4,9,1,3,1.66626119613647,1,1.00009799003601
4,10,1,35,71.8349506855011,4,27.6664288043976
4,11,1,3,0.833575248718262,0,0
4,12,1,8,21.5011088848114,5,20.500691652298
4,13,1,11,9.16577935218811,1,2.83318614959717
4,14,1,12,8.33257412910461,4,1.6670401096344
4,15,1,5,9.66720819473267,2,2.66676616668701
4,16,1,1,0.16704797744751,0,0
4,17,1,14,23.1657514572144,4,9.66639399528503
4,18,1,32,162.667365074158,22,131.334593057632
4,19,1,7,15.3331828117371,1,0.166652917861938
4,19,2,308,618.668211698532,120,362.499584913254
4,20,1,6,7.33198428153992,2,0.332341194152832
4,21,1,2,3.00006508827209,2,3.00006508827209
4,22,1,5,3.00008606910706,1,0.499592065811157
4,23,1,43,208.833724498749,23,168.834208726883
4,23,2,32,121.334478378296,5,9.33358407020569
4,26,1,34,63.6658372879028,10,22.333131313324
4,26,2,6,2.99985694885254,3,1.83331894874573
4,28,1,6,4.33306574821472,2,1.83294987678528
4,28,2,338,1998.01137709618,84,989.837966918945
4,29,2,180,717.169936180115,85,331.167681694031
4,30,1,1,0.33371901512146,1,0.33371901512146
4,30,2,45,58.1655879020691,20,36.4990563392639
4,31,1,1,0.166672945022583,1,0.166672945022583
4,32,1,2,0.666198015213013,1,0.166263103485107
4,32,2,428,1511.50687098503,211,886.006600618362
4,33,1,5,4.50013184547424,2,0.999914884567261
4,34,1,6,5.49988126754761,1,0.166719913482666
4,35,1,28,31.000705242157,12,7.33281970024109
4,35,2,339,979.671371459961,137,505.5019094944
4,36,1,1,1.33334302902222,0,0
4,37,1,34,73.3347592353821,5,12.1677191257477
4,37,2,234,735.838656187057,105,258.002080202103
4,38,1,3,1.16719317436218,0,0
4,38,2,276,542.16609621048,155,383.501826763153
4,39,2,309,2176.01461982727,89,1291.6766834259
4,40,1,4,3.83371567726135,2,0.999967813491821
4,40,2,90,102.66718173027,40,53.0018620491028
4,41,1,6,4.6665940284729,2,1.3332781791687
4,42,1,8,5.49959707260132,2,0.999461889266968
4,43,1,20,41.9995622634888,9,25.6666240692139
4,43,2,185,440.511367082596,87,306.34122800827
4,44,1,11,16.3325169086456,9,14.1661999225616
4,44,2,303,749.506432294846,152,240.836796283722
4,45,1,15,24.5006942749023,8,17.5008254051208
4,46,1,4,5.4998722076416,1,0.333314895629883
4,46,2,137,765.506096839905,54,636.671544551849
4,47,1,11,8.49896430969238,5,5.49906396865845
4,47,2,30,97.1660959720612,14,62.1665272712708
4,48,1,24,79.667396068573,12,55.8337488174438
4,49,1,29,36.166095495224,6,15.5000221729279
4,49,2,27,147.167217969894,15,121.16689991951
4,50,1,7,5.00092029571533,5,4.16721320152283
4,50,2,333,1681.34587240219,211,1175.00889468193
4,51,1,5,6.9998927116394,1,3.16674995422363
4,52,1,9,16.8340430259705,7,16.5006170272827
4,53,1,33,50.6664233207703,17,19.6665277481079
4,53,2,56,91.8351917266846,36,69.668386220932
4,54,1,6,5.5000274181366,3,3.66667008399963
4,56,1,1,1.4999041557312,0,0
4,57,1,1,1.50009393692017,1,1.50009393692017
4,58,1,2,2.50038886070251,0,0
4,59,1,4,2.6667959690094,1,1.00003504753113
4,61,1,1,0.666657209396362,1,0.666657209396362
4,62,1,1,0.833328008651733,0,0
4,63,1,12,14.1670324802399,9,9.66736960411072
4,64,1,8,5.16691589355469,1,0.833758115768433
4,66,1,25,29.3338527679443,10,13.8325510025024
4,67,1,3,3.0003707408905,1,0.499889850616455
4,68,1,3,8.33370733261108,0,0
4,69,1,18,12.0008647441864,8,5.33386182785034
4,70,1,13,15.9979598522186,5,8.99891591072083
4,71,1,3,4.33328080177307,0,0
