,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0005835760106155864,0.020726216561030672,0.012831002012154744,0.0,0.0,0.0,0.0,0.0,0.0,4.4742958097580556e-06,0.0,0.005282864981092904,0.00022818908629766084,0.0,0.0,0.04663686359533958,0.14377382562518695,0.026661050360116893,0.00823462184530186,0.010760681422468124,0.002490265210688198,0.0014528677679400087,0.0012572771225420136,0.0006826497035459433,0.0016024370850090635,0.0047299698560299445,0.02330788524326107,0.0,0.007511703479468096,0.07395307869902819,0.09588096327753673,0.02091285861480915,0.007032314642708304,0.006400799748416739,0.010294076288021927,0.010148981266762629,0.008463450116715203,0.010072918237996742,0.011975772327375275,0.014455810576212598,0.009289277286173403,0.0,0.0,0.01923947198195964,0.042531377597328716,0.03706890159872981,0.009334020244270984,0.004267839017393506,0.0013371752620019788,0.005089191891041948,0.004595101796621523,0.0013927843670661147,0.0030437995208668373,0.002777898512744073,0.011445248681361106,0.0,0.02954697115741084,0.02460415265785955,0.03070325703167546,0.003449682069323461,0.002210941315136159,0.000892941606604572,0.0005286060906671303,0.0017545631425408376,0.0005765449743431095,0.001026531295781634,0.0013697737029016448,0.0020997231050078878,0.0005918854171194228,0.0,0.0,0.019414608703655883,0.0068201051843026364,0.013305916553104778,0.003041881965519798,0.0006615565947285125,0.0006506904477619573,0.0018887920168335793,0.0007146089593299294,0.0005797408999215081,0.00039182047591166975,0.004001298824155061,0.001369134517785965,0.0,0.0013397320024646979,0.01065329832303393,0.009237503291803346,0.005309710755951453,0.0012713391950869674,0.0005004819455772225,0.005160780623998077,0.0005950813426978214,0.0005087913520810589,0.00028507656159315614,0.0022397046453417465,0.002764475625314799,0.0005528951250629597,0.0,0.0,0.007902884770264086,0.0017641509192760335,0.006598307949161773,0.0005266885353200911,2.5567404627188888e-06,5.7526660411175e-06,0.0030949343301212152,0.004753619705310094,0.00036944899686287944,0.0003457991475827297,0.0015321267222842942,0.005482290737184978,0.0,0.00012975457848298362,0.0003100047811046653,0.001576230495266195,0.0024953786916136356,0.00030297374483218833,0.000310643966220345,4.090784740350222e-05,0.0002013433114391125,0.00040588254845662364,0.0004161095103074992,0.0004020474377625453,0.0013972586628758729,0.00020517842213319085,0.0,0.0,0.00028827248717155473,0.00124257586488138,0.002557379647834569,0.0008271055396895606,0.0007395371788414386,0.00042122299123293694,0.0003310978899220961,0.0003074480406419464,0.00021668375421542583,0.000651329632877637,0.0025004921725390733,0.007852389146125387,0.0,7.031036272476944e-06,0.0002767671550893197,0.0010783052901516914,0.0006321540794072453,0.0006813713333145839,0.0004103568442663817,0.0004793888367597917,0.00044998632143852444,0.00026078752719732666,0.0003739232926726375,0.0005330803864768884,0.0032873290499408113,0.0006244838580190886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391851156797222e-07,0.0,0.0,2.045392370175111e-05,0.0,0.0
3,0.0,4.744497842348366e-06,0.0005937921530385224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018868502957646962,0.0005532814406923171,0.0,0.0,0.002113491308079953,0.0036879346689946335,0.0046758851043205586,0.0015098451979842454,0.0003244506601421306,0.0002620422654466251,0.004652162615108817,0.004928073412709999,0.009881329160121693,0.0010343005296319437,0.004769315215677573,0.020573602489912468,0.0,0.001002913851597947,0.009391915959614834,0.02553379250340144,0.021943302520861192,0.004828803919393171,0.013695175502624802,0.01643056098942488,0.019357186235408844,0.02407759662717298,0.025567733911042854,0.012107228570928052,0.031409670600463645,0.007515284582279812,0.0,0.0,0.01632107257767838,0.012014893343688503,0.0381351787726787,0.016735668696825128,0.023559351478239544,0.01854222749064239,0.01550027445095211,0.026452035316582093,0.012525474303799685,0.02633889729111071,0.017892596247613152,0.0250250363501527,0.0,0.009124034312208396,0.02144804993839452,0.02397248775189634,0.024749855475296494,0.006251423349352705,0.012350292845005285,0.004694133172944976,0.006715654215157868,0.001468239601520575,0.0037258906517334206,0.014386777303490198,0.017999529929752234,0.009655418070551413,0.0,0.0,0.026675391676544955,0.025035255268582374,0.022503883189003277,0.009315274071392285,0.0008215280494712439,0.00030109313230287704,0.00017080192232454117,0.0018153178667569825,0.0015394070691558005,0.003606913244302223,0.019032370613894227,0.02239548966137424,0.0,0.01627508744474485,0.009229508148857524,0.011851755610186218,0.013374739417580044,0.00021094767329825811,0.00011824748468622081,7.153242900771383e-05,0.00021021775055328143,0.0011978032245067182,0.0006934266077278381,0.0022142206468867337,0.0029952379840117722,0.006681347846143964,0.0,0.0,0.028286331174708468,0.006287554525229049,0.006906164051596779,0.0001313860940958009,1.7883107251928457e-05,2.262760509427682e-05,3.978078960122861e-05,0.00015145896958265937,0.00030182305504785375,0.0053017938581380545,0.0036744310982125654,0.026416269102078237,0.0,0.0018021792573474024,0.001987579634571477,0.000581383466373919,0.0001824806862441679,0.0001718968064420062,0.00016459757899223946,2.3357527839253494e-05,2.810202568160186e-05,0.00028649467740334364,0.0006448867451868894,0.003958371046008491,0.005008729876029921,0.003952531664048677,0.0,0.0,0.0004583914838453498,0.0007233534402718816,0.0002883194842657853,0.00020072875486858472,0.0001905098364389113,0.00015291881507261272,3.1021716661508546e-05,0.000193429527418818,0.0003127718962225038,0.000537953063047807,0.0010043736970879002,0.00941709829431653,0.0,2.2992566466765157e-05,0.00010036437743429236,0.00037591021366298593,0.00015437866056256606,9.744468645438567e-05,0.00010839352762903575,0.00011131321860894243,0.00019087479781139963,0.00032956011935696724,0.00029561871171555204,0.0012744451127292688,0.00634448849933723,0.002493051135467822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6642180191648515e-05,0.0,0.0
4,0.00010654943508396323,9.884160360980419e-05,0.0004044344514676391,0.0,0.0,0.0,0.0,0.0,0.0,1.8136074056844803e-06,0.0,9.748139805554082e-05,0.0,0.0,0.0,0.0002502778219844583,0.001026501791617416,0.007096645778443372,0.006224300616309137,0.008181183007042691,0.003582781429929691,0.006215685981132135,0.010723407187960911,0.008041988638656407,0.009939021985002374,0.005394121826357066,0.003764142170498139,0.0,0.002670083503018976,0.0027308393511094064,0.006188935271898289,0.011960740840489148,0.006342638499530049,0.008162593531134426,0.012490767604800437,0.019664491697985398,0.025016447152160302,0.016497479765808877,0.021451801796287456,0.018852448982090174,0.004241574320044578,0.0,0.0,0.004195327331199625,0.005970848981364731,0.011372678639195955,0.007799418648146108,0.02826280440833552,0.00845594452900389,0.007066721256249578,0.008462745556775206,0.01160527378897499,0.014100344177345413,0.018682876689658675,0.010836757650816192,0.0,0.004323640055151801,0.01156854823900988,0.01645848720658666,0.007365059674484675,0.004032556066539442,0.03031490118786751,0.0014626743726845334,0.000958944915755669,0.0070213810711074656,0.010336202006847275,0.017950179297762145,0.02387070067361913,0.010314892119830481,0.0,0.0,0.025487531675786844,0.028271419043512522,0.004217090620067838,0.002624289916025443,0.0005123440921058657,0.0004248375347815895,0.0004239307310787473,0.0010736555841652125,0.0025000578087360564,0.008861285784174371,0.01870101276371552,0.02722723457968968,0.0,0.0182004571197466,0.007424001915169421,0.006168532188584339,0.0017542117631483137,0.0003835779663022676,8.886676287853954e-05,6.665007215890466e-05,0.00021355227201934758,0.0004461474217983822,0.010682147619481589,0.013346790300283512,0.031919490340046854,0.015820550801637145,0.0,0.0,0.022001324840209852,0.0022792511070939708,0.0011375852452155902,0.0003808575551937409,9.521438879843521e-06,9.974840731264642e-06,3.1284727748057286e-05,0.00022216690719634885,0.0012713387913848206,0.006975134082262512,0.021236889318713845,0.042483753478158956,0.0,0.0011384920489184325,0.0018331036852955885,0.002313709647801976,0.0004855933828720196,0.00035274664040563144,0.0002956180071265703,5.214121291342881e-05,4.307317588500641e-05,0.0004887671958319675,0.002288772545973814,0.017238338391030984,0.02463604299881798,0.014368304671535296,0.0,0.0,0.00019133558129971268,0.0010151667453318879,0.0004629232903009636,0.00035773406077126374,0.0003309833515374177,0.0003105802682234673,0.0003994470311020068,0.0013443364894636211,0.0027476152196119876,0.005312056091249843,0.018783985302525584,0.041540677627203024,0.0,1.1335046285528003e-05,0.0006819163845373646,0.0002684138960413031,0.0008637305269572338,0.0002412097849560359,0.00030649965156067716,0.0003423183978229457,0.00039128579777642663,0.0005241325402428149,0.0019917943332929807,0.009177306874614892,0.011152778741256713,0.0005341073809740795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.934532399869602e-05,1.3602055542633602e-05,0.0,0.0
5,0.0005264053461370068,0.001979437052181045,0.00791774820872418,0.0,0.0,0.0,0.0,0.0,5.735651471226467e-06,5.0983568633124155e-06,0.0,0.0023382339164366565,0.012541320589140627,0.0,0.0,0.0705504249799093,0.03974551551716776,0.026348308269598563,0.03382504860964622,0.00919616119219977,0.008713091879400918,0.01389429704174216,0.006907636255180409,0.0072371175674719734,0.0027919876772714613,0.01135913909146006,0.08246847144250997,0.0,0.04335578947100086,0.024533293226259342,0.02752794058884747,0.009290480794171049,0.0022885249370193602,0.001068105762863951,0.0010700176466876931,0.0028691003248290615,0.002641586149803745,0.004220802188214766,0.0028589036111024368,0.010592473678139456,0.009838554156977134,0.0,0.0,0.05550517387627435,0.024053410386500062,0.01107108192868291,0.006748312603201896,0.0010196713726624831,0.0003511493289606426,0.000429536565734071,0.0008660833721551965,0.0007940690814609087,0.0009202534138278909,0.0015945111090009578,0.0688724282772716,0.0,0.028313087545797585,0.022369040737783223,0.0032419176704587822,0.0017946216158859702,0.0008858395050005321,0.0002632026730685034,0.00017398142796053618,0.00015231341129145841,0.00017971707943176263,0.00015231341129145841,0.00029570469807212006,0.010375156216840766,0.029232066370409645,0.0,0.0,0.015422529511520056,0.005292094424118287,0.0011605134810114884,0.0009145177623566644,0.0004359095118132115,0.0003020776441512606,0.00019692403384544203,0.00014084210834900546,9.686878040293589e-05,0.0001535880005072865,0.00056464302261185,0.08829589333727607,0.0,0.0009412841358890547,0.004921826256920223,0.0009648640363818746,0.000479245545151367,0.0005225815784895226,5.9268398536006824e-05,0.00013893022452526332,7.01024068705457e-05,0.00012809621619072444,0.00016505930344973944,0.0002357990049281992,0.026139912932810667,0.06038111492142476,0.0,0.0,0.003139950533192534,0.0012382634231770029,0.0008686325505868527,0.0004014956029858527,2.5491784316562077e-06,0.0,3.377661421944475e-05,0.00015295070589937246,0.00014211669756483358,0.0002632026730685034,0.000454391055442719,0.010842293164441765,0.0,0.00422143948282268,0.0011891917383676208,0.0009138804677487504,8.858395050005322e-05,8.539747746048296e-05,9.368230736336562e-05,4.461062255398363e-06,2.4854489708648025e-05,0.0003881124162196576,0.00014402858138857572,0.00030016576032751847,0.0006169011804608022,0.00010451631569790452,0.0,0.0,0.0021954799242639086,0.0005518971304535689,5.5444630888522515e-05,9.240771814753753e-05,5.1620863241038205e-05,8.858395050005322e-05,3.887497108275717e-05,0.0004900795534859059,0.00024344654022316782,0.0003033522333670887,0.0004085058436729073,0.007817692955281674,0.0,0.00043081115494989907,0.00045757752848228926,0.00017015766031305187,0.00015677447354685677,0.00015295070589937246,0.00013956751913317736,0.00010005525344250615,0.00013383186766195089,0.00010132984265833426,0.00023006335345697273,0.0003747292294534625,0.0008501510069573452,0.0003619833372951815,0.0,0.0,0.0,0.0,0.0,6.372946079140519e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.372946079140519e-07,6.372946079140519e-07,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7479117104438373e-06,1.405466891416439e-05,8.432801348498634e-06,0.00012930295401031237,0.0,0.0,0.0,0.0,0.0,0.0002576689300930138,0.00017896278417369322,6.746241078798907e-05,7.683219006409865e-05,0.00010400454996481647,0.00011150037338570415,0.0001058785058200384,9.182383690587401e-05,0.00016022322562147403,0.0008826332078095237,0.0,0.0,0.0,0.0002370554156855727,0.0007842505254103729,0.00037760210482721656,0.0002454882170340713,0.0005003462133442522,0.0005322034628830249,0.0011618526302375894,0.010593472449569506,0.005213345189227377,0.0013258237675695074,4.684889638054796e-06,0.0,0.0,0.0,0.0001864586075945809,0.0006380819687030633,0.0005134639043308057,0.0004853545665024769,0.00046567803002264677,0.0002857782679213426,0.0007224099821880496,0.011633517949217671,0.0252468702594773,0.013709861036803555,0.002086649844789606,0.0,0.0,0.00014242064499686582,0.0020116916105807296,0.001148734939251036,0.0015731859404588006,0.00046567803002264677,0.0008095489294558688,0.0012920925621755128,0.0027996900477015463,0.010052836185337982,0.009713650175542815,0.009869188511526234,9.276081483348497e-05,0.0,0.0,8.901290312304114e-05,0.0003073287602563946,0.0019526620011412392,0.00039540468545182483,0.0001724039386804165,0.0010775246167526033,0.0015019756179603678,0.0019161198619644117,0.011816228645101807,0.06639144501672974,0.019901411182456776,0.011892123857238295,0.0,0.0,0.0001517904242729754,0.00034199694357800014,0.0002698496431519563,0.0001471055346349206,0.00010962641753048223,0.0008760743623162469,0.0010737767050421592,0.0011590416964547567,0.02923558529731715,0.05016673522221837,0.01797029967365059,0.0038519162604086533,0.0,0.0,0.0006315231232097865,0.00014335762292447677,0.00041789215571448786,0.00023611843775796175,3.279422746638358e-05,7.683219006409865e-05,0.00019770234272591241,0.0008301624438633099,0.003181040064239207,0.021681669244917597,0.021269398956768774,0.009907604606558283,0.0,0.000321383429170559,0.00034199694357800014,0.00016397113733191787,0.00014242064499686582,0.0006174684542956222,0.0002970220030526741,8.620196934020825e-05,2.9983293683550698e-05,0.00122088223967708,0.010159651669085631,0.02128626455946577,0.006524177309955109,4.778587430815892e-05,0.0,0.0,0.0014916688607566472,0.00023330750397512886,0.0008217296425148113,0.0010213059410959457,0.0010166210514578908,0.0011449870275405923,0.0002323705260475179,0.0011093818662913759,0.017768849419214233,0.039065420735883725,0.017636735531421085,0.0006802459754455565,0.0,8.058010177454249e-05,0.0014869839711185923,0.00041133331022121113,0.0013445633261217266,0.0010475413230690526,0.0022965329005744614,0.0021587971452156503,0.0037019997919909,0.05817695952536446,0.27656496395914404,0.1177462682511588,0.010738704028349205,7.308427835365482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7479117104438373e-06,1.405466891416439e-05,0.0002042611882191891,0.0,0.0
7,0.0,0.0001349355498746326,8.893479423555331e-05,0.0,0.0,0.0,0.0,0.0,6.133434085210573e-07,0.0,0.0,6.133434085210573e-05,1.0426837944857974e-05,0.0,0.0,3.0053827017531807e-05,0.0001048817228571008,0.0005452622901752199,0.00035573917694221326,0.000268031069523702,0.0007574791095235057,0.002496921016089224,0.0015131181888214484,0.000460007556390793,0.006399011781100191,0.0005213418972428987,0.0008537740246613118,0.0,9.016148105259543e-05,0.0004728877679697352,0.0004324071030073454,0.0014646640595482848,0.0034807238433570004,0.008845638637690688,0.007070009470022227,0.010918739358491861,0.013019440532676483,0.012395056942802046,0.011900088812125554,0.0025331082771919665,0.00044283394095220337,0.0,0.0,0.0003876330341853082,0.0006329703975937311,0.0008494806208016644,0.0017731757940343768,0.010646414885108512,0.002035073429472868,0.0030139695094724755,0.006219302162403521,0.003983665438344267,0.004171961864760231,0.00602119224145122,0.0024693205627057766,0.0,0.00012450871192977464,0.0014750908974931428,0.0009304419507264439,0.0027011643711267364,0.00553971766576219,0.002493854299046619,0.001068444217643682,0.0034488299861139054,0.0038229694653117503,0.0055139572426043055,0.009197697754181776,0.006356077742503717,0.0037095009347353548,0.0,0.0,0.0006323570541852101,0.0013524222157889313,0.0009654025250121442,0.009760133659795585,0.0011494055475684613,0.0011647391327814878,0.0021424085259640533,0.0025742022855628774,0.009284792518191766,0.01822243266716061,0.010845751492877856,0.010528039607263949,0.0,0.00016253600325808018,0.0028502068193973534,0.0006256102766914784,0.0017284017252123395,0.0005237952708769829,0.000417073517794319,0.001638240244159744,0.005328114189822424,0.0040554266171412305,0.01020971437824152,0.01611375802866522,0.013913695222300185,0.005717587254233296,0.0,0.0,0.0019774191490718887,0.003102290960299508,0.0014382902929818795,0.0014523971913778637,1.7173615438589603e-05,7.053449197992159e-05,0.00033427215764397626,0.0024914009254125347,0.00788882292039784,0.01902652587573172,0.023703882709113302,0.006710590232628888,0.0,0.0047859186166898104,0.013544462490370508,0.0053857684702234045,0.0014094631527813897,0.0010905245803504398,0.00045326077889706136,7.237452220548477e-05,0.0001668294071177276,0.005631105833631827,0.016024823234429664,0.060448672970201324,0.01091751267167482,0.00016989612416033287,0.0,0.0,0.017355165087511837,0.016489737538088627,0.009949656773028592,0.0019853926133826627,0.001499011290425464,0.002901114322304601,0.0008752410439595488,0.002750231843808421,0.012469884838641617,0.045408879249856475,0.025702768877483427,0.020783754741144547,0.0,0.010261235224557288,0.017771625261897635,0.02547337844269655,0.012243561120897346,0.004395218865461897,0.0037383280749358444,0.004723357589020662,0.007950770604658465,0.021647342260342196,0.06190352353521327,0.0761563976624256,0.07887228227535684,0.019812832125455714,0.0,0.0,0.0,0.0,0.0,0.0,6.133434085210573e-07,5.520090676689516e-06,0.0,0.0,6.133434085210573e-07,1.3493554987463261e-05,0.0003845663171427029,0.0,0.0
8,0.0,1.5291709599640555e-05,3.553073701092953e-05,6.746342470429657e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024664628071890825,0.0009422391650366754,0.0,0.0,3.418146851684359e-05,0.000295489800204819,0.01950142730118866,0.0698291421305939,0.015912822863084777,0.027526426547847083,0.011806549079416594,0.005767673056052661,0.006441857546930932,0.0029328599499781195,0.0004641483619655604,0.0070625210542104595,0.0,4.7224397293007595e-05,0.0008459913457918789,0.006862829317085742,0.019570689750551738,0.02783585878915746,0.048581761398058046,0.01646512343333062,0.01388622158496771,0.01567580136429035,0.004854218285556485,0.012035474967246508,0.007153371799478912,0.013122085861150377,0.0,0.0,0.0009827172198592533,0.002707532111465769,0.00709220496108035,0.010413204481190522,0.014152477234467333,0.01424962456604152,0.0025609116017750976,0.004758869978641079,0.0027920862704284874,0.007351714268109545,0.008696035444383828,0.05980767526885299,0.0,0.0011689162720431119,0.00404915475075188,0.0034707683229537106,0.015085721276210103,0.0037833488574169514,0.0009013113540494021,0.0008716274471795117,0.0011423806583260884,0.007030138610352397,0.002245632530323685,0.005919240883554981,0.016198418027666302,0.04850710187471862,0.0,0.0,0.002306799368722247,0.005550890584669521,0.0032216034077125087,0.0008630820800503007,0.0012246860364653303,0.000785274263558012,0.001854344667038765,0.0007582888936762934,0.0006935240059601687,0.004370280652344331,0.00480879291292226,0.05794478523468501,0.0,0.002689092108713261,0.002820870664968987,0.0011963513980895258,0.0009206508691313004,0.00026580589333492847,0.00032562346323940477,0.00028244687142865493,0.0011828587131486664,0.0032085604789363446,0.0020144578616702953,0.009509644346317644,0.010479318637400733,0.015657811117702536,0.0,0.0,0.01861315887591542,0.003522940038058367,0.001318235318721955,0.0002410693042766864,2.8334638375804556e-05,0.00010749172336217919,0.0003022361426752486,0.0006112186278209269,0.0019771281000005845,0.014997569067929822,0.012293635005781615,0.010838673812992286,0.0,0.0004699951921065994,0.011811946153392937,0.0006098693593268409,0.0013928948420613763,0.00033911614818026405,0.0003112312659691548,8.410440279802305e-05,0.00019474441931306943,0.001342971907780197,0.0040280162110112,0.008148682191949634,0.012921494611696269,0.01153849440525819,0.0,0.0,0.0030376531363521266,0.0008873689129438475,0.0021012608014564903,0.00040882835370803717,0.0004614498249773885,0.0005945776497272004,0.0004641483619655604,0.0014324733845545638,0.0013231826365336034,0.0069968566541649445,0.012187942307078217,0.014354417752415529,0.0,0.00022442832618295991,0.0022888091221344347,0.0007241074251594498,0.0031460443720436964,0.001800823683440023,0.0017207670861242577,0.0016506051244317894,0.007533865514811145,0.003996983035647224,0.0026405184429261676,0.013252515148912018,0.03666951961993805,0.023162442481808487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.047805482257794e-05,0.0,0.0
9,0.0,0.0,5.978854783582065e-05,4.982378986318387e-05,3.98590318905471e-05,3.321585990878925e-05,4.3180617881426027e-05,2.9894273917910325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3251101936152473e-05,0.0006344229242578746,0.0005713127904311751,0.0005015594846227177,0.00037201763097843957,0.0010994449629809242,0.0007739295358747894,0.0003620528730058028,0.000132863439635157,0.00010961233769900452,0.0005580264464676594,0.0,1.32863439635157e-05,0.0004085550768781078,0.0009234009054643411,0.0028100617482835705,0.002487867907168315,0.005640053012512415,0.02974480254832077,0.016817189871819998,0.007061691816608594,0.004866123476637625,0.002650625620721382,0.0026273745187852296,0.0,0.0,0.0,0.0015179647978316687,0.0008104669817744577,0.0006975330580845742,0.0025808723149129244,0.0015345727277860633,0.0014880705239137583,0.001062907517081256,0.0009134361474917043,0.001810264365029014,0.002202211511952727,0.013163445281853179,0.03198022992018229,0.0,0.0003753392169693185,0.005155101457844091,0.001680722511384736,0.001242273160588718,0.0012123788866708076,0.0009566167653731304,0.001066229103072135,0.001321991224369812,0.0009699031093366461,0.0071314451224170515,0.0033880177106965035,0.0035574185962313283,0.00032883701309701355,0.0,0.0,0.0017106167853026464,0.00515842304383497,0.002527726939058862,0.0030193216657089426,0.0009034713895190676,0.00032883701309701355,0.0009898326252819195,0.0016541498234577045,0.006603312949867303,0.004683436247139284,0.004796370170829167,0.07955530606754113,0.0,0.00012622026765339914,0.005543727018776925,0.0007706079498839105,0.0023782555694693104,0.0002790132232338297,0.0001992951594527355,0.00037201763097843957,0.0004816299686774441,0.002693806238602808,0.017252317636625134,0.007988414308063815,0.0315683532573133,0.00032551542710613466,0.0,0.0,0.0009466520074004936,0.001238951574597839,0.0008237533257379734,0.0003653744589966817,0.0,0.00010961233769900452,0.0004085550768781078,0.0006477092682213903,0.003308299646915409,0.03811187765934478,0.025871833282955947,0.08429853086251624,0.0,0.0023118238496517315,0.003617207144067149,0.00185344498291044,0.0005646696184494172,0.0009200793194734622,0.0005713127904311751,1.32863439635157e-05,0.0001893304014800987,0.01106088134962682,0.007254343804079572,0.03043237084843271,0.01764758636953973,0.0005281321725497491,0.0,0.0,0.01847798286725946,0.0019132335307462608,0.0017637621611567092,0.0010562643450994981,0.0002258678473797669,0.0007373920899751213,0.0007772511218656685,0.0023716123974875524,0.028376309120078654,0.11699622335672837,0.04373200115591192,0.004955806298391356,0.0,3.321585990878925e-06,0.004693401005111921,0.00017936564350746193,0.0015146432118407897,0.0006908898861028164,0.0006776035421393007,0.0013784581862147538,0.0016043260335945207,0.02490525175961018,0.06873357890925759,0.05916408966953541,0.028103939068826585,0.0015744317596766103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3251101936152473e-05,0.0007706079498839105,0.0,0.0
10,2.216749548469229e-05,0.0,2.7445470600095214e-05,0.0,7.037300153870568e-07,0.0,0.0,3.518650076935284e-07,7.037300153870568e-07,1.759325038467642e-06,1.4074600307741135e-06,7.213232657717332e-05,3.3779040738578726e-05,0.0,0.0,0.01740887312064501,0.0002899367663394674,0.004711472453016345,0.027078475397070863,0.021706200459606074,0.016605565308080685,0.011735753601602252,0.011446872430285866,0.006171360369936795,0.007907814182904357,0.002072133030307189,0.010234697478781661,0.0,0.03227235477563504,0.004578819345115885,0.024452858709661757,0.0423599726812008,0.051629504443879114,0.03457108887089686,0.026154126021859965,0.03417277768218779,0.015419076502138107,0.01987298376952279,0.013870870468286584,0.012146731930588293,0.001945813492545212,0.0,0.0,0.023434561377396683,0.019070731551981544,0.04562739114264291,0.03439797128711164,0.026364893161468388,0.020854335275980043,0.013429279883631205,0.011307182022231535,0.014860666734928479,0.016531321791457353,0.012932094627760248,0.00565834118871963,0.0,0.014787478813328224,0.021278684475258436,0.02676988978532364,0.03166785069241756,0.020329352684501298,0.009976076698126918,0.008546449171868111,0.0017572138484214807,0.00506298559570218,0.010663972788167764,0.005222028579179655,0.0016266719305671818,0.00012174529266196082,0.0,0.0,0.028451804522098705,0.012726957328274922,0.012521116298774207,0.022382836869400728,0.00366784084019734,0.001648135696036487,0.0006041522182097883,0.0010777625185652774,0.0012128786815195924,0.004752640658916488,0.0025760037213243213,0.0017828999939831084,0.0,0.0032533438611343636,0.004206546166976132,0.0016203383604286982,0.0008427166934260005,0.002694934093924734,8.620692688491445e-05,0.00015411687336976544,0.00012491207773120258,0.0001787474239083124,0.0006023928931713206,0.006133358949105893,0.0014947225526821086,1.301900528466055e-05,0.0,0.0,0.00814954544318981,0.0003916257535628971,0.0003198452919934173,8.444760184644681e-05,5.629840123096454e-06,5.629840123096454e-06,3.3779040738578726e-05,0.00016291349856210365,0.00029451101143948327,0.0013845888052740343,0.005180508508271818,0.0003803660733167042,0.0,0.00034588330256273844,0.0013247717539661343,0.0001586911184697813,0.00010591136731575204,0.00012104156264657376,5.70021312463516e-05,8.092895176951152e-06,1.759325038467642e-06,0.00011259680246192909,0.0012371573670504458,0.0011048561241576791,0.0018849408462142316,2.9204795638562857e-05,0.0,0.0,0.0005679101224173548,0.0005390571917864855,0.0002716397859394039,0.00021991562980845525,4.011261087706224e-05,7.037300153870568e-05,2.3574955515466404e-05,0.00025475026557011455,0.00031878969697033674,0.0006988039052793474,0.0015559470640207826,0.0016977486621212745,0.0,2.005630543853112e-05,0.00012174529266196082,0.00011752291256963849,6.087264633098041e-05,0.00028149200615482274,8.198454679259211e-05,0.0001277269977927508,8.655879189260799e-05,0.0003624209579243342,0.0003708657181089789,0.0002294159850161805,0.0009250531052262861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222380092322341e-06,0.0,0.0
