"cleaning","trophallaxis","broodcare","guarding","queenattending","prop"
0.0487804878048781,0.25,0.0232558139534884,0.0454545454545455,0,0
0.634146341463415,0.25,0.0232558139534884,0.136363636363636,0.0222222222222222,0
0.48780487804878,0.0833333333333333,0.0232558139534884,0.136363636363636,0,0.313814426931931
0.585365853658537,0.166666666666667,0.0465116279069767,0,0,0
0.804878048780488,0.166666666666667,0,0.0454545454545455,0,0
0,0.5,0.232558139534884,0,0.266666666666667,0.00157344705934471
0,0.166666666666667,0,0,0,0.941352821358782
0.536585365853659,0.25,0,0,0,0
0.219512195121951,0.25,0.0465116279069767,0.272727272727273,0,0
0.024390243902439,0.166666666666667,0,0.409090909090909,0,0
1,0.166666666666667,0,0.0909090909090909,0,0
0,0,0.0465116279069767,0,0,0
0.195121951219512,0.166666666666667,0,0.318181818181818,0,0
0.170731707317073,0,0.0465116279069767,0.0454545454545455,0,0
0,0,0,0,0,1
0.0487804878048781,0.0833333333333333,0,0,0.0222222222222222,0.215059101377017
0.170731707317073,0,0,0,0.0222222222222222,0.0992193550811167
0.0487804878048781,0.666666666666667,0.116279069767442,0.0454545454545455,0.222222222222222,0
0.024390243902439,0.25,0,0.363636363636364,0,0
0,0,0,0,0,0.998894486476833
0,0.0833333333333333,0,0,0,0.902702054574916
0,0.166666666666667,0.0232558139534884,0.0454545454545455,0,0.799796627746321
0.024390243902439,0.166666666666667,0,0.0454545454545455,0,0.124501912221931
0.0487804878048781,0.583333333333333,0.441860465116279,0.0454545454545455,0.333333333333333,0
0.219512195121951,0.416666666666667,0.0697674418604651,0.0454545454545455,0.0888888888888889,0
0.024390243902439,0,0.0697674418604651,0,0.444444444444444,0
0,0.166666666666667,0,0,0,0.951895449546781
0.024390243902439,0.166666666666667,0.232558139534884,0,0.0888888888888889,0
0.0975609756097561,0.25,0.418604651162791,0.0454545454545455,0.155555555555556,7.656828761637e-06
0,0.333333333333333,0,0,0,0.914665721580019
0,0.0833333333333333,0,0.272727272727273,0,0.674326514541164
0.0731707317073171,0.25,0.116279069767442,0,0.0444444444444444,0
0.0487804878048781,0.333333333333333,0.0232558139534884,0,0.0222222222222222,0.000210038967545879
0,0,0.0930232558139535,0.0454545454545455,0.177777777777778,0
0.024390243902439,0.75,0.395348837209302,0.0454545454545455,0.466666666666667,0
0,0.0833333333333333,0.0697674418604651,0.0454545454545455,0,0
0.024390243902439,0.333333333333333,0.558139534883721,0,0.0444444444444444,0
0,0.166666666666667,0.0232558139534884,0.0454545454545455,0.155555555555556,0
0.0487804878048781,0.5,0.0232558139534884,0,0.0888888888888889,0
0,0,0.13953488372093,0,0.266666666666667,0
0,0.333333333333333,0,0.227272727272727,0,0.358091714423515
0,0.916666666666667,0.186046511627907,0,0.133333333333333,0
0,0.416666666666667,0.0465116279069767,0.0909090909090909,0.355555555555556,0
0.219512195121951,0.333333333333333,0.0930232558139535,0.0454545454545455,0.0888888888888889,0
0,0,0,0,0,0.961450311398548
0,0.166666666666667,0,0,0.0222222222222222,0.0123514457780732
0.0487804878048781,0.5,0.465116279069767,0,0.111111111111111,0
0,0.166666666666667,0.13953488372093,0,0.0444444444444444,0
0.024390243902439,0.0833333333333333,0.488372093023256,0,0,0.00173738063812419
0,0.333333333333333,0,0,0,0.814315395140612
0,0.333333333333333,0,0,0,0.930620203049541
0,0.5,0,0,0,0
0,0,0,0,0,0.96175771485749
0.024390243902439,0.666666666666667,0.302325581395349,0,0.0444444444444444,0.000528249853101399
0.024390243902439,0.166666666666667,0.13953488372093,0,0.422222222222222,0
0,0.166666666666667,0,0,0.0222222222222222,0
0.0487804878048781,0.333333333333333,0.651162790697674,0.0909090909090909,0,0
0,0.5,0,0.0454545454545455,0,0.00644611294306551
0,0.25,0.0232558139534884,0.454545454545455,0,0.0319892554940826
0,0.416666666666667,0.162790697674419,0,0.622222222222222,2.45700193224774e-06
0,0.0833333333333333,0,0,0.0222222222222222,0.920306534030897
0,0.333333333333333,0.558139534883721,0,0.0444444444444444,0
0.121951219512195,1,0.325581395348837,0,0.222222222222222,0
0.195121951219512,0.25,0.162790697674419,0,0.0444444444444444,0
0.024390243902439,0.25,0.0930232558139535,0.0454545454545455,0.155555555555556,0
0,0.25,0,0.0454545454545455,0.155555555555556,0
0,0.25,1,0,0.155555555555556,0
0,0.333333333333333,0.0232558139534884,0.136363636363636,0,0
0.024390243902439,0.333333333333333,0.0465116279069767,0.136363636363636,0.155555555555556,0
0,0.0833333333333333,0,0,0,1
0.024390243902439,0.0833333333333333,0.0465116279069767,0,0.377777777777778,0
0.024390243902439,0.333333333333333,0.767441860465116,0.0454545454545455,0.0888888888888889,0
