"ant1","ant2","weightHH"
65,76,326
66,76,309
67,76,417
68,76,478
69,76,313
70,76,9
71,76,19
72,76,26
73,76,192
74,76,22
75,76,393
1,77,18
2,77,322
3,77,181
4,77,200
5,77,248
6,77,34
7,77,110
8,77,111
9,77,173
11,77,365
12,77,387
13,77,158
14,77,17
15,77,79
16,77,286
17,77,60
18,77,35
19,77,224
20,77,6
21,77,172
23,77,45
24,77,31
25,77,47
26,77,17
27,77,156
28,77,57
29,77,98
31,77,292
32,77,282
34,77,7
35,77,23
36,77,15
38,77,86
40,77,104
41,77,87
42,77,136
43,77,210
44,77,137
45,77,62
46,77,101
47,77,156
48,77,204
49,77,65
50,77,214
51,77,1
52,77,169
53,77,203
54,77,57
55,77,153
56,77,118
57,77,338
58,77,340
59,77,1
60,77,23
61,77,210
62,77,281
63,77,52
65,77,209
66,77,96
67,77,549
68,77,93
69,77,349
70,77,4
71,77,31
72,77,94
73,77,104
74,77,36
75,77,315
76,77,206
1,78,69
2,78,26
3,78,19
4,78,11
5,78,19
6,78,123
7,78,8
8,78,114
9,78,80
11,78,34
12,78,19
13,78,13
14,78,199
15,78,128
16,78,10
17,78,48
18,78,290
19,78,14
20,78,74
21,78,6
23,78,56
24,78,342
25,78,34
26,78,140
27,78,74
28,78,91
29,78,53
31,78,57
32,78,33
34,78,54
35,78,90
36,78,93
38,78,51
40,78,16
41,78,29
42,78,13
43,78,85
44,78,7
45,78,6
46,78,27
47,78,23
48,78,13
49,78,6
50,78,16
51,78,61
52,78,50
53,78,49
54,78,144
55,78,10
56,78,5
57,78,22
58,78,13
59,78,60
60,78,369
61,78,11
62,78,31
63,78,18
65,78,48
66,78,9
67,78,17
68,78,8
69,78,21
70,78,135
71,78,72
72,78,287
73,78,10
74,78,142
75,78,13
76,78,12
77,78,14
1,79,201
2,79,10
3,79,9
4,79,7
5,79,14
6,79,48
7,79,6
8,79,113
9,79,16
11,79,33
12,79,15
13,79,6
14,79,214
15,79,57
16,79,13
17,79,67
18,79,158
19,79,13
20,79,388
21,79,14
23,79,30
24,79,99
25,79,5
26,79,500
27,79,40
28,79,47
29,79,35
31,79,41
32,79,15
34,79,848
35,79,743
36,79,478
38,79,50
40,79,10
41,79,23
42,79,46
43,79,25
44,79,12
45,79,2
46,79,16
47,79,14
48,79,6
49,79,5
50,79,5
51,79,784
52,79,60
53,79,6
54,79,61
55,79,6
56,79,5
57,79,25
58,79,36
59,79,710
60,79,118
61,79,11
62,79,26
63,79,411
65,79,18
66,79,10
67,79,18
68,79,12
69,79,34
70,79,1069
71,79,251
72,79,66
73,79,12
74,79,114
75,79,9
76,79,8
77,79,16
78,79,183
1,80,97
2,80,27
3,80,14
4,80,19
5,80,21
6,80,166
7,80,5
8,80,104
9,80,51
11,80,56
12,80,10
13,80,17
14,80,98
15,80,518
16,80,14
17,80,73
18,80,204
19,80,30
20,80,252
21,80,14
23,80,51
24,80,180
25,80,21
26,80,131
27,80,105
28,80,296
29,80,120
31,80,85
32,80,29
34,80,45
35,80,77
36,80,31
38,80,92
40,80,48
41,80,10
42,80,91
43,80,84
44,80,11
45,80,5
46,80,28
47,80,40
48,80,12
49,80,4
50,80,20
51,80,74
52,80,55
53,80,67
54,80,216
55,80,7
56,80,2
57,80,63
58,80,44
59,80,82
60,80,354
61,80,15
62,80,52
63,80,51
65,80,32
66,80,9
67,80,17
68,80,10
69,80,16
70,80,62
71,80,96
72,80,293
73,80,12
74,80,245
75,80,16
76,80,11
77,80,24
78,80,209
79,80,78
1,81,264
2,81,49
3,81,6
4,81,7
5,81,18
6,81,88
7,81,8
8,81,22
9,81,49
11,81,48
12,81,18
13,81,11
14,81,139
15,81,64
16,81,14
17,81,50
18,81,50
19,81,14
20,81,73
21,81,1
23,81,23
24,81,61
25,81,15
26,81,136
27,81,55
28,81,22
29,81,45
31,81,69
32,81,51
34,81,95
35,81,133
36,81,218
38,81,32
40,81,8
41,81,37
42,81,52
43,81,19
44,81,12
45,81,0
46,81,42
47,81,25
48,81,5
49,81,4
50,81,13
51,81,28
52,81,77
53,81,68
54,81,61
55,81,5
56,81,7
57,81,78
58,81,13
59,81,97
60,81,28
61,81,9
62,81,30
63,81,13
65,81,20
66,81,9
67,81,17
68,81,9
69,81,14
70,81,166
71,81,65
72,81,70
73,81,5
74,81,63
75,81,6
76,81,16
77,81,32
78,81,85
79,81,261
80,81,31
1,82,12
2,82,460
3,82,232
4,82,351
5,82,230
6,82,76
7,82,169
8,82,123
9,82,159
11,82,352
12,82,310
13,82,245
14,82,16
15,82,87
16,82,253
17,82,50
18,82,54
19,82,279
20,82,12
21,82,128
23,82,106
24,82,72
25,82,94
26,82,17
27,82,148
28,82,116
29,82,168
31,82,164
32,82,272
34,82,6
35,82,31
36,82,22
38,82,123
40,82,59
41,82,129
42,82,133
43,82,100
44,82,174
45,82,86
46,82,266
47,82,230
48,82,200
49,82,113
50,82,294
51,82,9
52,82,138
53,82,249
54,82,55
55,82,171
56,82,135
57,82,257
58,82,239
59,82,5
60,82,26
61,82,313
62,82,264
63,82,99
65,82,239
66,82,198
67,82,387
68,82,201
69,82,596
70,82,3
71,82,32
72,82,95
73,82,216
74,82,30
75,82,269
76,82,322
77,82,466
78,82,24
79,82,18
80,82,37
81,82,13
1,83,142
2,83,6
3,83,3
4,83,1
5,83,1
6,83,55
8,83,40
9,83,15
11,83,5
12,83,5
13,83,3
14,83,153
15,83,16
16,83,0
17,83,28
18,83,93
19,83,6
20,83,458
21,83,1
23,83,23
24,83,48
25,83,14
26,83,431
27,83,18
28,83,18
29,83,9
31,83,13
32,83,6
34,83,796
35,83,594
36,83,423
38,83,15
40,83,1
41,83,22
42,83,5
43,83,12
44,83,1
45,83,3
46,83,2
47,83,0
48,83,1
49,83,0
50,83,2
51,83,452
52,83,14
53,83,23
54,83,16
55,83,1
57,83,11
58,83,6
59,83,664
60,83,62
61,83,4
62,83,8
63,83,293
65,83,2
66,83,2
67,83,5
68,83,1
69,83,9
70,83,927
71,83,110
72,83,31
73,83,0
74,83,40
75,83,2
76,83,1
77,83,3
78,83,95
79,83,1179
80,83,101
81,83,239
82,83,5
1,84,267
2,84,30
3,84,41
4,84,35
5,84,24
6,84,14
7,84,21
8,84,53
9,84,10
11,84,17
12,84,8
13,84,24
14,84,160
15,84,8
16,84,66
17,84,201
18,84,198
19,84,28
20,84,156
21,84,42
23,84,8
24,84,59
25,84,36
26,84,94
27,84,82
28,84,60
29,84,341
31,84,70
32,84,9
34,84,89
35,84,162
36,84,161
38,84,298
40,84,12
41,84,23
42,84,138
43,84,64
44,84,185
45,84,4
46,84,35
47,84,62
48,84,5
49,84,12
50,84,35
51,84,48
52,84,136
53,84,75
54,84,79
55,84,11
56,84,5
57,84,256
58,84,22
59,84,32
60,84,24
61,84,39
62,84,46
63,84,39
65,84,1
66,84,29
67,84,35
68,84,20
69,84,38
70,84,162
71,84,184
72,84,30
73,84,77
74,84,69
75,84,25
76,84,8
77,84,34
78,84,15
79,84,369
80,84,49
81,84,210
82,84,40
83,84,169
1,85,78
2,85,3
3,85,6
4,85,3
5,85,0
6,85,11
7,85,0
8,85,15
9,85,13
11,85,19
12,85,10
13,85,1
14,85,37
15,85,25
16,85,20
17,85,72
18,85,14
19,85,2
20,85,54
21,85,5
23,85,1
24,85,36
25,85,3
26,85,33
27,85,6
28,85,40
29,85,88
31,85,26
32,85,8
34,85,25
35,85,66
36,85,27
38,85,66
40,85,12
41,85,39
42,85,0
43,85,7
44,85,6
45,85,0
46,85,7
47,85,12
48,85,8
49,85,1
50,85,7
51,85,28
52,85,17
53,85,12
54,85,106
55,85,1
56,85,1
57,85,21
58,85,40
59,85,13
60,85,8
61,85,6
62,85,8
63,85,14
65,85,7
66,85,1
67,85,25
68,85,1
69,85,134
70,85,59
71,85,31
72,85,6
73,85,1
74,85,13
75,85,5
76,85,8
77,85,4
78,85,3
79,85,86
80,85,25
81,85,90
82,85,21
83,85,40
84,85,60
1,86,64
2,86,149
3,86,54
4,86,69
5,86,42
6,86,279
7,86,24
8,86,177
9,86,123
11,86,165
12,86,59
13,86,53
14,86,27
15,86,314
16,86,65
17,86,199
18,86,167
19,86,50
20,86,52
21,86,64
23,86,211
24,86,140
25,86,46
26,86,67
27,86,237
28,86,397
29,86,246
31,86,222
32,86,115
34,86,22
35,86,56
36,86,28
38,86,206
40,86,143
41,86,60
42,86,60
43,86,179
44,86,60
45,86,15
46,86,57
47,86,81
48,86,33
49,86,12
50,86,54
51,86,11
52,86,92
53,86,153
54,86,251
55,86,29
56,86,18
57,86,204
58,86,73
59,86,3
60,86,148
61,86,62
62,86,87
63,86,58
65,86,80
66,86,35
67,86,93
68,86,24
69,86,95
70,86,28
71,86,80
72,86,425
73,86,49
74,86,146
75,86,60
76,86,55
77,86,159
78,86,63
79,86,44
80,86,98
81,86,69
82,86,145
83,86,16
84,86,57
85,86,16
1,87,118
2,87,48
3,87,21
4,87,33
5,87,21
6,87,88
7,87,22
8,87,74
9,87,61
11,87,47
12,87,32
13,87,19
14,87,30
15,87,142
16,87,45
17,87,287
18,87,86
19,87,22
20,87,103
21,87,31
23,87,32
24,87,107
25,87,15
26,87,94
27,87,134
28,87,172
29,87,626
31,87,128
32,87,34
34,87,27
35,87,29
36,87,6
38,87,193
40,87,55
41,87,46
42,87,123
43,87,68
44,87,46
45,87,8
46,87,37
47,87,49
48,87,21
49,87,10
50,87,70
51,87,8
52,87,61
53,87,118
54,87,345
55,87,4
56,87,11
57,87,397
58,87,29
59,87,6
60,87,50
61,87,30
62,87,22
63,87,34
65,87,30
66,87,12
67,87,60
68,87,14
69,87,220
70,87,21
71,87,56
72,87,125
73,87,21
74,87,114
75,87,39
76,87,27
77,87,54
78,87,57
79,87,45
80,87,73
81,87,84
82,87,80
83,87,7
84,87,483
85,87,69
86,87,362
1,88,28
2,88,30
3,88,6
4,88,4
5,88,9
6,88,97
7,88,1
8,88,101
9,88,87
11,88,18
12,88,13
13,88,5
14,88,77
15,88,48
16,88,6
17,88,236
18,88,199
19,88,4
20,88,45
21,88,5
23,88,62
24,88,102
25,88,27
26,88,45
27,88,74
28,88,80
29,88,35
31,88,84
32,88,19
34,88,16
35,88,96
36,88,43
38,88,11
40,88,33
41,88,16
42,88,23
43,88,100
44,88,18
45,88,0
46,88,7
47,88,7
48,88,13
49,88,3
50,88,4
51,88,10
52,88,21
53,88,22
54,88,107
55,88,4
56,88,4
57,88,25
58,88,11
59,88,21
60,88,45
61,88,14
62,88,15
63,88,11
65,88,30
66,88,9
67,88,16
68,88,1
69,88,11
70,88,19
71,88,45
72,88,82
73,88,3
74,88,159
75,88,2
76,88,6
77,88,12
78,88,79
79,88,92
80,88,90
81,88,29
82,88,13
83,88,21
84,88,23
85,88,34
86,88,118
87,88,20
1,89,4
2,89,77
3,89,815
4,89,359
5,89,435
6,89,16
7,89,425
8,89,47
9,89,42
11,89,216
12,89,255
13,89,472
14,89,12
15,89,25
16,89,381
17,89,14
18,89,9
19,89,320
20,89,2
21,89,112
23,89,44
24,89,14
25,89,65
26,89,13
27,89,30
28,89,27
29,89,46
31,89,109
32,89,238
34,89,7
35,89,7
36,89,9
38,89,26
40,89,82
41,89,49
42,89,93
43,89,39
44,89,339
45,89,541
46,89,892
47,89,143
48,89,479
49,89,453
50,89,544
52,89,71
53,89,279
54,89,9
55,89,516
56,89,596
57,89,61
58,89,208
60,89,6
61,89,323
62,89,164
63,89,26
65,89,239
66,89,408
67,89,130
68,89,504
69,89,116
70,89,6
71,89,10
72,89,46
73,89,304
74,89,12
75,89,635
76,89,537
77,89,151
78,89,10
79,89,6
80,89,24
81,89,4
82,89,194
83,89,4
84,89,30
85,89,1
86,89,56
87,89,34
88,89,2
1,90,17
2,90,127
3,90,528
4,90,313
5,90,235
6,90,18
7,90,185
8,90,136
9,90,135
11,90,286
12,90,249
13,90,289
14,90,19
15,90,61
16,90,220
17,90,25
18,90,42
19,90,373
20,90,11
21,90,124
23,90,37
24,90,33
25,90,94
26,90,18
27,90,53
28,90,45
29,90,57
31,90,109
32,90,462
34,90,7
35,90,16
36,90,24
38,90,34
40,90,52
41,90,137
42,90,90
43,90,118
44,90,225
45,90,186
46,90,462
47,90,242
48,90,349
49,90,220
50,90,426
51,90,8
52,90,80
53,90,224
54,90,19
55,90,259
56,90,216
57,90,120
58,90,316
59,90,1
60,90,21
61,90,322
62,90,287
63,90,16
65,90,393
66,90,364
67,90,156
68,90,226
69,90,368
70,90,5
71,90,22
72,90,54
73,90,261
74,90,37
75,90,432
76,90,337
77,90,234
78,90,21
79,90,9
80,90,26
81,90,24
82,90,284
83,90,2
84,90,45
85,90,7
86,90,51
87,90,39
88,90,16
89,90,266
1,91,130
2,91,134
3,91,21
4,91,34
5,91,18
6,91,182
7,91,16
8,91,298
9,91,112
11,91,76
12,91,38
13,91,27
14,91,82
15,91,211
16,91,27
17,91,265
18,91,220
19,91,30
20,91,190
21,91,28
23,91,90
24,91,268
25,91,37
26,91,195
27,91,282
28,91,171
29,91,324
31,91,200
32,91,103
34,91,101
35,91,123
36,91,73
38,91,305
40,91,100
41,91,48
42,91,105
43,91,78
44,91,62
45,91,4
46,91,51
47,91,60
48,91,9
49,91,16
50,91,51
51,91,61
52,91,127
53,91,140
54,91,170
55,91,10
56,91,11
57,91,334
58,91,113
59,91,181
60,91,187
61,91,39
62,91,67
63,91,95
65,91,60
66,91,14
67,91,89
68,91,18
69,91,90
70,91,72
71,91,225
72,91,209
73,91,21
74,91,111
75,91,20
76,91,25
77,91,95
78,91,120
79,91,117
80,91,227
81,91,83
82,91,114
83,91,60
84,91,180
85,91,36
86,91,175
87,91,191
88,91,91
89,91,29
90,91,38
1,92,17
2,92,371
3,92,345
4,92,229
5,92,235
6,92,27
7,92,128
8,92,83
9,92,221
11,92,319
12,92,509
13,92,256
14,92,15
15,92,79
16,92,309
17,92,98
18,92,35
19,92,298
20,92,5
21,92,153
23,92,65
24,92,62
25,92,135
26,92,15
27,92,119
28,92,54
29,92,95
31,92,133
32,92,220
34,92,3
35,92,14
36,92,25
38,92,64
40,92,68
41,92,150
42,92,139
43,92,77
44,92,193
45,92,182
46,92,324
47,92,187
48,92,397
49,92,188
50,92,371
51,92,13
52,92,166
53,92,348
54,92,35
55,92,235
56,92,207
57,92,141
58,92,286
59,92,4
60,92,26
61,92,643
62,92,413
63,92,34
65,92,247
66,92,310
67,92,386
68,92,310
69,92,367
70,92,5
71,92,31
72,92,71
73,92,283
74,92,39
75,92,556
76,92,455
77,92,377
78,92,32
79,92,12
80,92,31
81,92,24
82,92,306
83,92,2
84,92,74
85,92,7
86,92,128
87,92,54
88,92,12
89,92,284
90,92,265
91,92,62
1,93,194
2,93,103
3,93,43
4,93,36
5,93,68
6,93,123
7,93,29
8,93,423
9,93,74
11,93,99
12,93,57
13,93,50
14,93,58
15,93,102
16,93,39
17,93,148
18,93,149
19,93,40
20,93,63
21,93,37
23,93,152
24,93,192
25,93,129
26,93,61
27,93,337
28,93,233
29,93,161
31,93,266
32,93,69
34,93,12
35,93,49
36,93,21
38,93,116
40,93,106
41,93,70
42,93,96
43,93,54
44,93,66
45,93,16
46,93,93
47,93,63
48,93,43
49,93,24
50,93,39
51,93,22
52,93,91
53,93,151
54,93,122
55,93,14
56,93,12
57,93,436
58,93,48
59,93,13
60,93,185
61,93,109
62,93,83
63,93,67
65,93,80
66,93,62
67,93,78
68,93,16
69,93,206
70,93,42
71,93,162
72,93,158
73,93,52
74,93,63
75,93,62
76,93,24
77,93,123
78,93,79
79,93,56
80,93,73
81,93,33
82,93,132
83,93,32
84,93,114
85,93,11
86,93,280
87,93,161
88,93,27
89,93,62
90,93,53
91,93,238
92,93,78
1,94,29
2,94,100
3,94,80
4,94,239
5,94,201
6,94,40
7,94,116
8,94,146
9,94,93
11,94,357
12,94,167
13,94,136
14,94,18
15,94,38
16,94,126
17,94,144
18,94,64
19,94,129
20,94,19
21,94,109
23,94,82
24,94,21
25,94,74
26,94,29
27,94,54
28,94,79
29,94,69
31,94,179
32,94,216
34,94,3
35,94,32
36,94,21
38,94,42
40,94,90
41,94,66
42,94,108
43,94,50
44,94,211
45,94,99
46,94,438
47,94,177
48,94,121
49,94,130
50,94,221
51,94,5
52,94,406
53,94,241
54,94,35
55,94,105
56,94,36
57,94,124
58,94,244
59,94,2
60,94,35
61,94,318
62,94,130
63,94,62
65,94,150
66,94,151
67,94,65
68,94,69
69,94,158
70,94,20
71,94,42
72,94,77
73,94,263
74,94,36
75,94,135
76,94,140
77,94,179
78,94,24
79,94,45
80,94,32
81,94,32
82,94,315
83,94,9
84,94,33
85,94,18
86,94,79
87,94,18
88,94,6
89,94,239
90,94,176
91,94,63
92,94,266
93,94,117
1,95,92
2,95,14
3,95,9
4,95,6
5,95,8
6,95,86
7,95,6
8,95,102
9,95,18
11,95,22
12,95,13
13,95,10
14,95,128
15,95,56
16,95,5
17,95,37
18,95,250
19,95,11
20,95,108
21,95,3
23,95,14
24,95,271
25,95,6
26,95,191
27,95,90
28,95,83
29,95,49
31,95,49
32,95,21
34,95,171
35,95,208
36,95,135
38,95,44
40,95,14
41,95,13
42,95,22
43,95,20
44,95,40
45,95,1
46,95,12
47,95,11
48,95,9
49,95,1
50,95,6
51,95,117
52,95,50
53,95,23
54,95,110
55,95,3
56,95,2
57,95,41
58,95,9
59,95,213
60,95,170
61,95,6
62,95,20
63,95,71
65,95,20
66,95,8
67,95,19
68,95,0
69,95,27
70,95,409
71,95,100
72,95,66
73,95,3
74,95,151
75,95,3
76,95,5
77,95,14
78,95,154
79,95,485
80,95,113
81,95,98
82,95,12
83,95,420
84,95,55
85,95,37
86,95,58
87,95,45
88,95,42
89,95,3
90,95,14
91,95,87
92,95,14
93,95,41
94,95,9
1,96,7
2,96,90
3,96,381
4,96,353
5,96,309
6,96,7
7,96,153
8,96,24
9,96,44
11,96,163
12,96,283
13,96,413
14,96,10
15,96,32
16,96,273
17,96,23
18,96,7
19,96,215
20,96,4
21,96,15
23,96,21
24,96,7
25,96,34
26,96,10
27,96,154
28,96,29
29,96,22
31,96,59
32,96,151
34,96,1
35,96,17
36,96,12
38,96,15
40,96,35
41,96,44
42,96,53
43,96,83
44,96,103
45,96,223
46,96,275
47,96,76
48,96,498
49,96,156
50,96,549
51,96,2
52,96,53
53,96,211
54,96,12
55,96,441
56,96,293
57,96,102
58,96,207
59,96,1
60,96,4
61,96,256
62,96,287
63,96,5
65,96,95
66,96,272
67,96,509
68,96,303
69,96,208
70,96,0
71,96,8
72,96,16
73,96,160
74,96,7
75,96,683
76,96,522
77,96,256
78,96,11
79,96,15
80,96,13
81,96,5
82,96,210
83,96,1
84,96,17
85,96,7
86,96,37
87,96,22
88,96,7
89,96,366
90,96,252
91,96,24
92,96,262
93,96,34
94,96,130
95,96,7
1,97,15
2,97,309
3,97,543
4,97,398
5,97,326
6,97,19
7,97,175
8,97,72
9,97,128
11,97,403
12,97,708
13,97,304
14,97,18
15,97,57
16,97,546
17,97,61
18,97,34
19,97,445
20,97,12
21,97,232
23,97,92
24,97,43
25,97,89
26,97,15
27,97,87
28,97,95
29,97,28
31,97,75
32,97,232
34,97,7
35,97,11
36,97,18
38,97,53
40,97,75
41,97,82
42,97,149
43,97,78
44,97,195
45,97,192
46,97,375
47,97,102
48,97,454
49,97,123
50,97,898
51,97,6
52,97,111
53,97,223
54,97,31
55,97,272
56,97,366
57,97,238
58,97,743
59,97,2
60,97,11
61,97,693
62,97,270
63,97,24
65,97,355
66,97,366
67,97,819
68,97,423
69,97,246
70,97,6
71,97,19
72,97,70
73,97,408
74,97,22
75,97,820
76,97,621
77,97,293
78,97,22
79,97,22
80,97,17
81,97,13
82,97,364
83,97,4
84,97,27
85,97,6
86,97,92
87,97,38
88,97,7
89,97,393
90,97,365
91,97,50
92,97,368
93,97,65
94,97,325
95,97,14
96,97,477
1,98,24
2,98,379
3,98,282
4,98,272
5,98,224
6,98,55
7,98,93
8,98,67
9,98,203
11,98,386
12,98,376
13,98,310
14,98,23
15,98,111
16,98,340
17,98,101
18,98,70
19,98,236
20,98,26
21,98,67
23,98,83
24,98,85
25,98,66
26,98,32
27,98,121
28,98,103
29,98,48
31,98,184
32,98,232
34,98,16
35,98,22
36,98,19
38,98,71
40,98,61
41,98,50
42,98,117
43,98,163
44,98,221
45,98,102
46,98,256
47,98,170
48,98,406
49,98,117
50,98,288
51,98,7
52,98,208
53,98,204
54,98,44
55,98,184
56,98,169
57,98,214
58,98,341
59,98,4
60,98,48
61,98,523
62,98,389
63,98,35
65,98,366
66,98,161
67,98,613
68,98,194
69,98,370
70,98,20
71,98,47
72,98,101
73,98,306
74,98,37
75,98,275
76,98,400
77,98,468
78,98,32
79,98,23
80,98,42
81,98,55
82,98,262
83,98,3
84,98,34
85,98,7
86,98,111
87,98,76
88,98,21
89,98,188
90,98,193
91,98,116
92,98,448
93,98,113
94,98,214
95,98,18
96,98,238
97,98,473
1,100,62
2,100,246
3,100,119
4,100,102
5,100,128
6,100,32
7,100,38
8,100,36
9,100,98
11,100,276
12,100,402
13,100,146
14,100,14
15,100,36
16,100,293
17,100,68
18,100,33
19,100,107
20,100,8
21,100,24
23,100,25
24,100,36
25,100,25
26,100,23
27,100,96
28,100,45
29,100,58
31,100,120
32,100,193
34,100,1
35,100,20
36,100,3
38,100,73
40,100,92
41,100,42
42,100,49
43,100,106
44,100,57
45,100,24
46,100,89
47,100,100
48,100,160
49,100,31
50,100,417
52,100,125
53,100,90
54,100,35
55,100,121
56,100,185
57,100,271
58,100,396
59,100,1
60,100,21
61,100,236
62,100,303
63,100,29
65,100,209
66,100,111
67,100,427
68,100,82
69,100,387
70,100,10
71,100,15
72,100,45
73,100,72
74,100,11
75,100,238
76,100,200
77,100,308
78,100,22
79,100,29
80,100,12
81,100,9
82,100,236
83,100,9
84,100,99
85,100,23
86,100,107
87,100,39
88,100,18
89,100,76
90,100,191
91,100,54
92,100,181
93,100,103
94,100,179
95,100,5
96,100,211
97,100,293
98,100,378
1,101,7
2,101,156
3,101,254
4,101,273
5,101,411
6,101,22
7,101,154
8,101,82
9,101,74
11,101,188
12,101,359
13,101,118
14,101,8
15,101,66
16,101,427
17,101,25
18,101,30
19,101,313
20,101,10
21,101,98
23,101,34
24,101,23
25,101,35
26,101,27
27,101,56
28,101,50
29,101,56
31,101,90
32,101,237
34,101,1
35,101,17
36,101,4
38,101,43
40,101,53
41,101,50
42,101,90
43,101,61
44,101,154
45,101,139
46,101,402
47,101,123
48,101,146
49,101,104
50,101,291
51,101,3
52,101,113
53,101,198
54,101,25
55,101,173
56,101,134
57,101,105
58,101,229
59,101,1
60,101,10
61,101,593
62,101,127
63,101,38
65,101,169
66,101,217
67,101,250
68,101,113
69,101,161
70,101,6
71,101,13
72,101,52
73,101,232
74,101,13
75,101,347
76,101,267
77,101,230
78,101,19
79,101,8
80,101,24
81,101,5
82,101,192
83,101,8
84,101,19
85,101,1
86,101,58
87,101,14
88,101,12
89,101,352
90,101,180
91,101,35
92,101,267
93,101,57
94,101,247
95,101,7
96,101,155
97,101,368
98,101,237
100,101,122
1,102,124
2,102,15
3,102,6
4,102,2
5,102,15
6,102,43
7,102,6
8,102,81
9,102,18
11,102,37
12,102,12
13,102,19
14,102,156
15,102,44
16,102,7
17,102,54
18,102,238
19,102,25
20,102,209
21,102,22
23,102,22
24,102,285
25,102,37
26,102,273
27,102,39
28,102,85
29,102,57
31,102,65
32,102,16
34,102,326
35,102,411
36,102,283
38,102,27
40,102,36
41,102,40
42,102,39
43,102,22
44,102,40
45,102,3
46,102,18
47,102,27
48,102,11
49,102,6
50,102,7
51,102,263
52,102,75
53,102,22
54,102,54
55,102,12
56,102,9
57,102,34
58,102,30
59,102,320
60,102,187
61,102,26
62,102,25
63,102,208
65,102,12
66,102,13
67,102,12
68,102,15
69,102,47
70,102,692
71,102,123
72,102,40
73,102,20
74,102,112
75,102,15
76,102,5
77,102,23
78,102,127
79,102,788
80,102,90
81,102,177
82,102,24
83,102,639
84,102,181
85,102,67
86,102,33
87,102,49
88,102,70
89,102,14
90,102,24
91,102,124
92,102,22
93,102,75
94,102,51
95,102,306
96,102,8
97,102,31
98,102,17
100,102,20
101,102,18
1,103,4
2,103,70
3,103,464
4,103,368
5,103,363
6,103,9
7,103,369
8,103,33
9,103,40
11,103,146
12,103,262
13,103,353
14,103,5
15,103,31
16,103,218
17,103,16
18,103,23
19,103,238
20,103,1
21,103,86
23,103,20
24,103,17
25,103,32
26,103,14
27,103,30
28,103,24
29,103,30
31,103,85
32,103,114
34,103,1
35,103,5
36,103,14
38,103,11
40,103,13
41,103,76
42,103,62
43,103,33
44,103,313
45,103,658
46,103,473
47,103,156
48,103,524
49,103,500
50,103,166
51,103,2
52,103,45
53,103,231
54,103,4
55,103,388
56,103,492
57,103,58
58,103,111
59,103,1
60,103,6
61,103,470
62,103,232
63,103,13
65,103,79
66,103,414
67,103,249
68,103,611
69,103,80
70,103,3
71,103,10
72,103,28
73,103,381
74,103,7
75,103,371
76,103,344
77,103,80
78,103,11
79,103,10
80,103,11
81,103,10
82,103,187
83,103,1
84,103,15
85,103,0
86,103,35
87,103,27
88,103,6
89,103,459
90,103,239
91,103,24
92,103,247
93,103,32
94,103,217
95,103,6
96,103,148
97,103,257
98,103,176
100,103,108
101,103,284
102,103,7
1,104,78
2,104,18
3,104,10
4,104,15
5,104,13
6,104,235
7,104,4
8,104,107
9,104,100
11,104,83
12,104,31
13,104,12
14,104,82
15,104,283
16,104,17
17,104,164
18,104,196
19,104,21
20,104,125
21,104,14
23,104,92
24,104,172
25,104,37
26,104,78
27,104,86
28,104,119
29,104,109
31,104,77
32,104,31
34,104,38
35,104,65
36,104,35
38,104,75
40,104,62
41,104,28
42,104,28
43,104,176
44,104,49
45,104,0
46,104,26
47,104,29
48,104,11
49,104,2
50,104,13
51,104,35
52,104,51
53,104,70
54,104,155
55,104,5
56,104,4
57,104,53
58,104,50
59,104,54
60,104,270
61,104,18
62,104,43
63,104,37
65,104,35
66,104,10
67,104,23
68,104,7
69,104,22
70,104,52
71,104,28
72,104,256
73,104,14
74,104,108
75,104,21
76,104,11
77,104,29
78,104,136
79,104,98
80,104,159
81,104,31
82,104,32
83,104,32
84,104,23
85,104,34
86,104,302
87,104,66
88,104,153
89,104,24
90,104,33
91,104,114
92,104,57
93,104,87
94,104,29
95,104,73
96,104,4
97,104,26
98,104,43
100,104,13
101,104,24
102,104,50
103,104,13
1,105,16
2,105,367
3,105,184
4,105,174
5,105,134
6,105,56
7,105,73
8,105,83
9,105,178
11,105,229
12,105,283
13,105,117
14,105,22
15,105,64
16,105,251
17,105,142
18,105,74
19,105,136
20,105,8
21,105,175
23,105,33
24,105,45
25,105,60
26,105,31
27,105,119
28,105,58
29,105,224
31,105,165
32,105,220
34,105,5
35,105,25
36,105,7
38,105,93
40,105,74
41,105,67
42,105,301
43,105,123
44,105,134
45,105,56
46,105,99
47,105,129
48,105,174
49,105,59
50,105,179
51,105,5
52,105,233
53,105,172
54,105,63
55,105,143
56,105,134
57,105,376
58,105,255
59,105,0
60,105,15
61,105,273
62,105,289
63,105,31
65,105,190
66,105,98
67,105,311
68,105,115
69,105,628
70,105,7
71,105,21
72,105,53
73,105,147
74,105,21
75,105,174
76,105,198
77,105,508
78,105,36
79,105,13
80,105,35
81,105,18
82,105,376
83,105,2
84,105,46
85,105,79
86,105,84
87,105,170
88,105,13
89,105,87
90,105,147
91,105,114
92,105,334
93,105,55
94,105,80
95,105,12
96,105,161
97,105,486
98,105,274
100,105,221
101,105,128
102,105,17
103,105,81
104,105,30
1,106,67
2,106,24
3,106,15
4,106,6
5,106,16
6,106,97
7,106,4
8,106,173
9,106,36
11,106,37
12,106,14
13,106,22
14,106,110
15,106,48
